ParticipantID,Condition,Trial,TargetID,Target_Position_X,Target_Position_Y,Target_Position_Z,Selection_Position_X,Selection_Position_Y,Selection_Position_Z,GripperTip_Position_X,GripperTip_Position_Y,GripperTip_Position_Z,Gripper_Position_X,Gripper_Position_Y,Gripper_Position_Z,Distance_Tip_to_Disk,Timestamp
3,C_HumanVertical,1,3,-0.032021,0.7807101,0.9000004,-0.02455301,0.7782476,0.8995381,-0.02455377,0.7782472,0.8005964,-0.001839533,0.7618725,0.6911206,0.09894169,2.02403E+17
3,C_HumanVertical,1,8,-0.0320211,0.3352901,0.9000004,-0.008012122,0.3419188,0.9000005,-0.008011851,0.3419184,0.8067989,0.03451561,0.3784712,0.708695,0.09320155,2.02403E+17
3,C_HumanVertical,1,2,0.0934683,0.7626675,0.9000004,0.1061338,0.7381124,0.9000005,0.1061342,0.738112,0.8082142,0.1175446,0.7114042,0.6990103,0.09178621,2.02403E+17
3,C_HumanVertical,1,7,-0.1473439,0.3879564,0.9000005,-0.1235851,0.3764706,0.9000005,-0.1235846,0.3764702,0.8441726,-0.07082793,0.4016899,0.7474787,0.05582781,2.02403E+17
3,C_HumanVertical,1,1,0.1892821,0.6796446,0.9000005,0.1925915,0.6920515,0.8995806,0.1925912,0.6920509,0.7995843,0.1970833,0.6687738,0.689099,0.09999631,2.02403E+17
3,C_HumanVertical,1,6,-0.2158863,0.4946103,0.9000004,-0.2038708,0.5189708,0.9000003,-0.2038704,0.5189705,0.8140573,-0.1632036,0.5452088,0.7119455,0.085943,2.02403E+17
3,C_HumanVertical,1,0,0.2250001,0.5580002,0.9000006,0.2254078,0.5816546,0.8998604,0.2254079,0.581654,0.8070247,0.2172915,0.5909338,0.6946992,0.09283576,2.02403E+17
3,C_HumanVertical,1,5,-0.2158863,0.6213899,0.9000003,-0.2091232,0.6386796,0.8996772,-0.2091236,0.63868,0.7997041,-0.1645545,0.6488973,0.6963686,0.09997299,2.02403E+17
3,C_HumanVertical,1,10,0.1892819,0.4363559,0.9000005,0.1646362,0.4488743,0.9000005,0.1646363,0.4488738,0.8104647,0.1787495,0.4716684,0.7006912,0.08953582,2.02403E+17
3,C_HumanVertical,1,4,-0.1473439,0.7280439,0.9000004,-0.1240044,0.723766,0.8998766,-0.1240041,0.723766,0.8043125,-0.1182713,0.7347277,0.6919914,0.09556405,2.02403E+17
3,C_HumanVertical,1,9,0.09346823,0.3533327,0.9000005,0.1046365,0.3289235,0.9000005,0.1046369,0.328923,0.8045523,0.1422732,0.3541514,0.7010338,0.0954482,2.02403E+17
3,C_HumanVertical,2,3,-0.032021,0.7807101,0.9000004,-0.02512336,0.7785826,0.8995343,-0.02512398,0.7785822,0.7997502,-0.01519687,0.764254,0.6881029,0.09978411,2.02403E+17
3,C_HumanVertical,2,8,-0.0320211,0.3352901,0.9000004,-0.007298693,0.331367,0.9000004,-0.007298329,0.3313665,0.8133464,0.03777838,0.3633581,0.7147889,0.08665396,2.02403E+17
3,C_HumanVertical,2,2,0.0934683,0.7626675,0.9000004,0.1034576,0.7595789,0.8995569,0.1034573,0.7595786,0.7999036,0.09546895,0.7495797,0.6876305,0.09965325,2.02403E+17
3,C_HumanVertical,2,7,-0.1473439,0.3879564,0.9000005,-0.1526828,0.3635282,0.9000005,-0.1526824,0.3635279,0.8090091,-0.1072028,0.4053829,0.7144112,0.09099135,2.02403E+17
3,C_HumanVertical,2,1,0.1892821,0.6796446,0.9000005,0.1708463,0.7043496,0.9000005,0.1708467,0.7043494,0.8005368,0.1681868,0.6980708,0.6877427,0.09946369,2.02403E+17
3,C_HumanVertical,2,6,-0.2158863,0.4946103,0.9000004,-0.1983834,0.510475,0.8998712,-0.1983832,0.5104756,0.7999594,-0.1309721,0.5139291,0.709335,0.0999118,2.02403E+17
3,C_HumanVertical,2,0,0.2250001,0.5580002,0.9000006,0.2124706,0.5818732,0.9000006,0.2124709,0.5818726,0.8010387,0.2021186,0.609429,0.6919402,0.09896179,2.02403E+17
3,C_HumanVertical,2,5,-0.2158863,0.6213899,0.9000003,-0.2289795,0.6270941,0.8996006,-0.22898,0.6270945,0.8000435,-0.1812006,0.6384067,0.6982681,0.09955707,2.02403E+17
3,C_HumanVertical,2,10,0.1892819,0.4363559,0.9000005,0.1751004,0.4610132,0.9000005,0.1751006,0.4610127,0.8329434,0.1920516,0.4969531,0.7271608,0.0670571,2.02403E+17
3,C_HumanVertical,2,4,-0.1473439,0.7280439,0.9000004,-0.1270535,0.7242609,0.8997276,-0.1270534,0.724261,0.8028597,-0.08056685,0.6972494,0.7034696,0.09686794,2.02403E+17
3,C_HumanVertical,2,9,0.09346823,0.3533327,0.9000005,0.06915714,0.3595155,0.9000005,0.06915744,0.3595152,0.8489358,0.09780641,0.3969958,0.7462544,0.05106466,2.02403E+17
3,C_HumanVertical,3,3,-0.032021,0.7807101,0.9000004,-0.03757523,0.7563695,0.9000005,-0.03757489,0.7563694,0.806187,-0.009029704,0.7257945,0.7012138,0.09381345,2.02403E+17
3,C_HumanVertical,3,8,-0.0320211,0.3352901,0.9000004,-0.01499087,0.3118551,0.9000005,-0.01499056,0.3118546,0.8183853,0.0326241,0.3497845,0.7231846,0.08161512,2.02403E+17
3,C_HumanVertical,3,2,0.0934683,0.7626675,0.9000004,0.09341354,0.7738076,0.8995568,0.09341338,0.7738072,0.7999856,0.09473089,0.7551814,0.688539,0.09957112,2.02403E+17
3,C_HumanVertical,3,7,-0.1473439,0.3879564,0.9000005,-0.1345193,0.3637015,0.9000003,-0.1345189,0.3637012,0.8253519,-0.07980876,0.3983777,0.7327596,0.07464843,2.02403E+17
3,C_HumanVertical,3,1,0.1892821,0.6796446,0.9000005,0.1860786,0.7040023,0.9000005,0.186079,0.7040017,0.8138549,0.1482511,0.7303061,0.7106749,0.08614555,2.02403E+17
3,C_HumanVertical,3,6,-0.2158863,0.4946103,0.9000004,-0.1979705,0.4975036,0.8996605,-0.1979703,0.497504,0.8001487,-0.1503503,0.5275401,0.7021734,0.09951181,2.02403E+17
3,C_HumanVertical,3,0,0.2250001,0.5580002,0.9000006,0.2004865,0.563986,0.9000005,0.2004868,0.5639857,0.8010752,0.2068921,0.5675953,0.6883146,0.09892529,2.02403E+17
3,C_HumanVertical,3,5,-0.2158863,0.6213899,0.9000003,-0.2150916,0.6242195,0.8995107,-0.215092,0.6242198,0.8000969,-0.1698121,0.6366625,0.6973159,0.09941373,2.02403E+17
3,C_HumanVertical,3,10,0.1892819,0.4363559,0.9000005,0.1899066,0.4610736,0.8999752,0.1899071,0.4610735,0.8170098,0.2034417,0.4943592,0.7098751,0.08296531,2.02403E+17
3,C_HumanVertical,3,4,-0.1473439,0.7280439,0.9000004,-0.1396884,0.7405221,0.8996041,-0.1396883,0.7405222,0.8003315,-0.1185406,0.7386082,0.6893444,0.09927252,2.02403E+17
3,C_HumanVertical,3,9,0.09346823,0.3533327,0.9000005,0.1171745,0.3412661,0.9000005,0.1171748,0.3412656,0.8275028,0.1494085,0.3624781,0.7212954,0.07249763,2.02403E+17
3,D_RobotHorizontal,1,3,-0.032021,0.7807101,0.9000004,-0.007327647,0.7694146,0.9000005,-0.007327243,0.7694141,0.8168561,0.006764545,0.7559428,0.7055504,0.08314427,2.02403E+17
3,D_RobotHorizontal,1,8,-0.0320211,0.3352901,0.9000004,-0.008467692,0.3393344,0.8998765,-0.00846759,0.3393347,0.8847916,-0.001702527,0.3925837,0.7853543,0.01508501,2.02403E+17
3,D_RobotHorizontal,1,2,0.0934683,0.7626675,0.9000004,0.08490534,0.740733,0.8998398,0.08490516,0.7407325,0.8006555,0.06189049,0.7551239,0.6909643,0.09918427,2.02403E+17
3,D_RobotHorizontal,1,7,-0.1473439,0.3879564,0.9000005,-0.1450219,0.3639784,0.8999206,-0.1450217,0.3639789,0.8611127,-0.09970933,0.4040277,0.7656566,0.03880795,2.02403E+17
3,D_RobotHorizontal,1,1,0.1892821,0.6796446,0.9000005,0.1646939,0.6810859,0.9000005,0.1646944,0.6810854,0.8199503,0.1251577,0.7081886,0.717621,0.08005015,2.02403E+17
3,D_RobotHorizontal,1,6,-0.2158863,0.4946103,0.9000004,-0.2403489,0.5064182,0.9000003,-0.2403485,0.5064179,0.8359463,-0.1957116,0.5352124,0.7362094,0.06405406,2.02403E+17
3,D_RobotHorizontal,1,0,0.2250001,0.5580002,0.9000006,0.2001669,0.567207,0.9000005,0.2001673,0.5672064,0.8337088,0.1995316,0.5833343,0.7218673,0.06629176,2.02403E+17
3,D_RobotHorizontal,1,5,-0.2158863,0.6213899,0.9000003,-0.2100918,0.6461656,0.9000003,-0.2100913,0.6461653,0.8169316,-0.174274,0.6576336,0.7103736,0.08306871,2.02403E+17
3,D_RobotHorizontal,1,10,0.1892819,0.4363559,0.9000005,0.1863211,0.4606661,0.8999216,0.1863215,0.4606659,0.8451433,0.1915904,0.4886439,0.7357885,0.05477832,2.02403E+17
3,D_RobotHorizontal,1,4,-0.1473439,0.7280439,0.9000004,-0.1716915,0.7401434,0.9000003,-0.171691,0.7401427,0.818877,-0.1407907,0.7258019,0.7111341,0.08112337,2.02403E+17
3,D_RobotHorizontal,1,9,0.09346823,0.3533327,0.9000005,0.1166962,0.3721206,0.9000005,0.1166965,0.3721202,0.8537151,0.137712,0.4037899,0.7472989,0.04628543,2.02403E+17
3,D_RobotHorizontal,2,3,-0.03202109,0.7807099,0.9000003,-0.03150086,0.7875762,0.8995327,-0.03150091,0.7875761,0.8004388,-0.009150751,0.7710204,0.6909153,0.09909391,2.02403E+17
3,D_RobotHorizontal,2,8,-0.03202112,0.3352901,0.9000003,-0.05592372,0.3475889,0.9000003,-0.05592363,0.3475884,0.8707575,-0.04822546,0.4070071,0.7749495,0.02924272,2.02403E+17
3,D_RobotHorizontal,2,2,0.09346817,0.7626671,0.9000003,0.1015204,0.7564777,0.8995543,0.1015206,0.7564777,0.7995711,0.07387401,0.7726184,0.6912007,0.09998311,2.02403E+17
3,D_RobotHorizontal,2,7,-0.147344,0.3879562,0.9000003,-0.1376962,0.3631434,0.9000003,-0.137696,0.3631428,0.8029311,-0.09587979,0.4207143,0.7151479,0.09706913,2.02403E+17
3,D_RobotHorizontal,2,1,0.1892819,0.6796441,0.9000003,0.1946497,0.6713253,0.8995458,0.1946497,0.6713252,0.7995564,0.1904137,0.6825622,0.6871964,0.09998943,2.02403E+17
3,D_RobotHorizontal,2,6,-0.2158863,0.4946101,0.9000003,-0.206273,0.489659,0.8995605,-0.2062728,0.4896589,0.7998355,-0.1610892,0.5344682,0.7064568,0.09972502,2.02403E+17
3,D_RobotHorizontal,2,0,0.2249998,0.558,0.9000004,0.2014204,0.5820727,0.9000003,0.2014206,0.5820721,0.8078919,0.1834605,0.6143017,0.7010852,0.09210842,2.02403E+17
3,D_RobotHorizontal,2,5,-0.2158862,0.6213897,0.9000002,-0.2038937,0.6441848,0.9000003,-0.2038934,0.6441842,0.800095,-0.1680784,0.6589894,0.6939487,0.09990527,2.02403E+17
3,D_RobotHorizontal,2,10,0.1892818,0.4363557,0.9000003,0.1861326,0.4591267,0.8998299,0.1861324,0.4591265,0.8260435,0.1925931,0.4914077,0.7179452,0.07378635,2.02403E+17
3,D_RobotHorizontal,2,4,-0.147344,0.7280436,0.9000003,-0.1721507,0.721672,0.9000002,-0.1721505,0.7216715,0.8005271,-0.1356757,0.7162836,0.6937116,0.09947313,2.02403E+17
3,D_RobotHorizontal,2,9,0.09346807,0.3533328,0.9000003,0.1175854,0.3374464,0.9000004,0.1175855,0.3374458,0.8629782,0.136454,0.3756902,0.7583345,0.03702216,2.02403E+17
3,D_RobotHorizontal,3,3,-0.03202109,0.7807099,0.9000003,-0.01551844,0.7767039,0.8996465,-0.01551844,0.7767037,0.7998122,-0.01237435,0.7737558,0.6868944,0.09983434,2.02403E+17
3,D_RobotHorizontal,3,8,-0.03202112,0.3352901,0.9000003,-0.01096018,0.3448139,0.899838,-0.01096009,0.3448137,0.8515399,0.02236382,0.3874717,0.7523492,0.04829817,2.02403E+17
3,D_RobotHorizontal,3,2,0.09346817,0.7626671,0.9000003,0.09079788,0.7450407,0.8996612,0.09079816,0.7450405,0.7998563,0.08667895,0.744605,0.6869321,0.09980489,2.02403E+17
3,D_RobotHorizontal,3,7,-0.147344,0.3879562,0.9000003,-0.1473605,0.3649428,0.8998204,-0.1473604,0.364943,0.8370312,-0.1061556,0.4148202,0.7443843,0.06278928,2.02403E+17
3,D_RobotHorizontal,3,1,0.1892819,0.6796441,0.9000003,0.1835661,0.6789738,0.899519,0.1835663,0.6789737,0.8001865,0.159891,0.6993333,0.6915862,0.09933258,2.02403E+17
3,D_RobotHorizontal,3,6,-0.2158863,0.4946101,0.9000003,-0.2164138,0.4709871,0.8998597,-0.2164136,0.4709869,0.8110125,-0.1734002,0.515624,0.7165329,0.08884718,2.02403E+17
3,D_RobotHorizontal,3,0,0.2249998,0.558,0.9000004,0.2114133,0.577787,0.8999076,0.2114131,0.5777866,0.8081118,0.2042556,0.6047972,0.6986212,0.09179573,2.02403E+17
3,D_RobotHorizontal,3,5,-0.2158862,0.6213897,0.9000002,-0.2195818,0.626484,0.899527,-0.2195819,0.6264839,0.8009018,-0.1828826,0.6457319,0.6957749,0.09862518,2.02403E+17
3,D_RobotHorizontal,3,10,0.1892818,0.4363557,0.9000003,0.1647558,0.4274171,0.9000003,0.1647559,0.4274166,0.8521086,0.1666865,0.4677987,0.7465879,0.04789166,2.02403E+17
3,D_RobotHorizontal,3,4,-0.147344,0.7280436,0.9000003,-0.1227126,0.7043163,0.9000002,-0.1227123,0.7043157,0.8100518,-0.08354387,0.6975914,0.7042707,0.08994845,2.02403E+17
3,D_RobotHorizontal,3,9,0.09346807,0.3533328,0.9000003,0.07056125,0.3781634,0.9000003,0.07056151,0.3781628,0.8572527,0.09258866,0.4194643,0.7544033,0.04274761,2.02403E+17
3,D_RobotHorizontal,4,3,-0.03202109,0.7807099,0.9000003,-0.007120365,0.8046375,0.9000003,-0.007120123,0.8046369,0.821808,-0.01847412,0.7936139,0.7099216,0.07819225,2.02403E+17
3,D_RobotHorizontal,4,8,-0.03202112,0.3352901,0.9000003,-0.009053604,0.3417347,0.8998916,-0.009053553,0.3417345,0.8523387,0.02627298,0.3841727,0.7537485,0.04755286,2.02403E+17
3,D_RobotHorizontal,4,2,0.09346817,0.7626671,0.9000003,0.07286361,0.7387794,0.9000003,0.07286376,0.7387788,0.8451936,0.06138812,0.7412296,0.7328045,0.05480671,2.02403E+17
